Date Time,Open,High,Low,Close,Volume,Adj Close
2009-03-26 00:00:00,82.25,83.300003,81.32,83.110001,422025200,70.249664
2009-03-27 00:00:00,82.050003,82.529999,81.309998,81.610001,322332300,68.981743
2009-03-30 00:00:00,79.800003,79.870003,77.959999,78.790001,324108500,66.598129
2009-03-31 00:00:00,79.559998,81.080002,79.050003,79.519997,364238300,67.215172
2009-04-01 00:00:00,78.529999,81.419998,78.330002,81.059998,377018300,68.516876
2009-04-02 00:00:00,83.080002,84.610001,81.129997,83.43,476230700,70.520126
2009-04-03 00:00:00,83.489998,84.279999,82.669998,84.260002,284646300,71.22171
2009-04-06 00:00:00,83.339996,84.279999,82.290001,83.599998,264866600,70.663849
2009-04-07 00:00:00,82.25,82.650002,81.510002,81.650002,258947800,69.015572
2009-04-08 00:00:00,82.059998,82.940002,81.540001,82.529999,230402800,69.759407
2009-04-09 00:00:00,84.669998,85.82,84.330002,85.809998,269653500,72.531837
2009-04-13 00:00:00,84.919998,86.540001,84.580002,85.830002,224847500,72.548759
2009-04-14 00:00:00,85.029999,85.760002,84.080002,84.349998,276598800,71.297768
2009-04-15 00:00:00,83.839996,85.419998,83.610001,85.25,250726100,72.058495
2009-04-16 00:00:00,85.93,87.150002,84.769997,86.5,335202900,73.115097
2009-04-17 00:00:00,86.830002,87.650002,86.139999,87.080002,262649000,73.605331
2009-04-20 00:00:00,85.540001,87.050003,83.339996,83.43,293690100,70.520126
2009-04-21 00:00:00,82.82,85.129997,82.75,85.059998,114090900,71.897903
2009-04-22 00:00:00,84.290001,86.339996,84.07,84.540001,340395200,71.458351
2009-04-23 00:00:00,84.709999,85.419998,83.629997,85.370003,324903700,72.159935
2009-04-24 00:00:00,86.029999,87.309998,85.690002,86.660004,287703000,73.25032
2009-04-27 00:00:00,85.68,87.010002,85.540001,85.839996,289581600,72.557205
2009-04-28 00:00:00,84.970001,86.589996,84.760002,85.57,247926300,72.328979
2009-04-29 00:00:00,86.519997,88.360001,86.300003,87.389999,311505700,73.86734
2009-04-30 00:00:00,88.550003,89.019997,86.919998,87.419998,301419800,73.892715
2009-05-01 00:00:00,87.440002,88.209999,86.720001,87.889999,236110300,74.289986
2009-05-04 00:00:00,88.550003,90.940002,88.379997,90.879997,287120000,76.817337
2009-05-05 00:00:00,90.57,90.93,89.839996,90.57,243036300,76.555267
2009-05-06 00:00:00,91.68,92.199997,90.610001,92.139999,291941000,77.882347
2009-05-07 00:00:00,93.010002,93.150002,90.279999,90.860001,317728000,76.800407
2009-05-08 00:00:00,92.029999,93.220001,91.440002,92.980003,299081700,78.592384
2009-05-11 00:00:00,91.699997,92.110001,91.040001,91.239998,247923600,77.121635
2009-05-12 00:00:00,91.629997,91.830002,89.849998,90.970001,282431300,76.89341
2009-05-13 00:00:00,89.739998,90.010002,88.5,88.68,269619100,74.957733
2009-05-14 00:00:00,88.720001,90.120003,88.5,89.440002,260098700,75.600136
2009-05-15 00:00:00,89.370003,90,88.150002,88.709999,271502700,74.983109
2009-05-18 00:00:00,89.550003,91.339996,88.57,91.230003,241447400,77.113159
2009-05-19 00:00:00,91.18,91.970001,90.809998,91.120003,206102200,77.020195
2009-05-20 00:00:00,91.949997,92.800003,90.410004,90.510002,285722200,76.504593
2009-05-21 00:00:00,89.459999,89.800003,88.260002,89.209999,258988400,75.405754
2009-05-22 00:00:00,89.459999,90,88.68,89.019997,166811900,75.24514
2009-05-26 00:00:00,88.360001,91.559998,88.32,91.300003,236318500,77.172348
2009-05-27 00:00:00,91.440002,91.75,89.529999,89.669998,246015800,75.794579
2009-05-28 00:00:00,90.459999,91.339996,89.099998,90.919998,289095000,76.851135
2009-05-29 00:00:00,91.419998,93.699997,90.68,92.529999,258641500,78.21199
2009-06-01 00:00:00,93.669998,95.169998,93.43,94.769997,276246800,80.105392
2009-06-02 00:00:00,94.400002,95.370003,94.230003,94.849998,230874500,80.173012
2009-06-03 00:00:00,94.040001,94.129997,92.760002,93.650002,235310500,79.158707
2009-06-04 00:00:00,94,94.669998,93.300003,94.529999,210102300,79.902519
2009-06-05 00:00:00,95.489998,95.669998,93.800003,94.550003,284257900,79.919426
2009-06-08 00:00:00,93.839996,95.099998,93.040001,94.160004,238565100,79.589783
2009-06-09 00:00:00,94.690002,95.139999,94.019997,94.639999,225125500,79.995514
2009-06-10 00:00:00,95.480003,95.489998,93.190002,94.400002,296100400,79.792656
2009-06-11 00:00:00,94.580002,96.110001,94.559998,94.82,275414200,80.147652
2009-06-12 00:00:00,94.400002,95.139999,94,95.080002,184361800,80.367409
2009-06-15 00:00:00,93.959999,94.019997,92.400002,92.900002,224190500,78.524757
2009-06-16 00:00:00,93.230003,93.290001,91.580002,91.639999,227319000,77.459717
2009-06-17 00:00:00,91.599998,92.330002,90.830002,91.550003,223445200,77.383629
2009-06-18 00:00:00,91.690002,92.669998,91.25,92.220001,211725100,77.949974
2009-06-19 00:00:00,92.580002,92.699997,91.519997,92.040001,215655600,78.237297
2009-06-22 00:00:00,91.139999,91.190002,89.25,89.279999,251913600,75.891182
2009-06-23 00:00:00,89.470001,89.879997,88.849998,89.349998,188309800,75.950714
2009-06-24 00:00:00,90.160004,91.080002,89.599998,90.120003,211577700,76.605202
2009-06-25 00:00:00,89.669998,92.169998,89.57,92.080002,279411000,78.271294
2009-06-26 00:00:00,91.769997,92.239998,91.269997,91.839996,167579000,78.067268
2009-06-29 00:00:00,92.110001,92.82,91.599998,92.699997,168481300,78.798317
2009-06-30 00:00:00,92.720001,93.059998,91.269997,91.949997,228888200,78.160797
2009-07-01 00:00:00,92.339996,93.230003,92.209999,92.330002,173041100,78.483788
2009-07-02 00:00:00,91.129997,92.360001,89.760002,89.809998,212309900,76.341698
2009-07-06 00:00:00,88.940002,89.93,88.660004,89.800003,174499600,76.333221
2009-07-07 00:00:00,89.709999,89.82,88,88.059998,197088900,74.854141
2009-07-08 00:00:00,88.589996,88.800003,87,88,248050500,74.803146
2009-07-09 00:00:00,88.610001,88.900002,87.910004,88.169998,163777600,74.947647
2009-07-10 00:00:00,87.699997,88.489998,87.349998,87.959999,173520300,74.76915
2009-07-13 00:00:00,88.309998,90.169998,87.589996,90.099998,217413500,76.588226
2009-07-14 00:00:00,90.379997,90.690002,89.730003,90.610001,181487400,77.021736
2009-07-15 00:00:00,91.809998,93.510002,90.68,93.260002,220877900,79.274345
2009-07-16 00:00:00,93,94.510002,92.82,93.110001,231174500,79.146828
2009-07-17 00:00:00,94.059998,94.32,93.540001,94.129997,138561700,80.013863
2009-07-20 00:00:00,94.68,95.290001,94.190002,95.129997,164179400,80.863899
2009-07-21 00:00:00,95.870003,95.900002,94.419998,95.57,217718300,81.237923
2009-07-22 00:00:00,94.959999,96.129997,94.889999,95.550003,196068100,81.220917
2009-07-23 00:00:00,95.610001,98.080002,95.529999,97.660004,258795500,83.014503
2009-07-24 00:00:00,97.199997,98.139999,96.690002,98.059998,154003100,83.354507
2009-07-27 00:00:00,97.879997,98.400002,97.339996,98.349998,159259400,83.601006
2009-07-28 00:00:00,97.660004,98.370003,97.059998,97.889999,186685200,83.209991
2009-07-29 00:00:00,97.440002,98.089996,96.980003,97.650002,194399300,83.006012
2009-07-30 00:00:00,98.830002,99.830002,98.599998,98.669998,225575400,83.873016
2009-07-31 00:00:00,98.650002,99.470001,98.379997,98.809998,207358000,83.992027
2009-08-03 00:00:00,99.849998,100.529999,99.309998,100.440002,175776900,85.377602
2009-08-04 00:00:00,99.989998,100.839996,99.779999,100.699997,176714600,85.598572
2009-08-05 00:00:00,100.769997,100.860001,99.580002,100.410004,184726400,85.352089
2009-08-06 00:00:00,100.870003,101.019997,99.419998,99.889999,193203800,84.91008
2009-08-07 00:00:00,100.940002,102.029999,100.389999,101.199997,220640900,86.023613
2009-08-10 00:00:00,100.739998,101.220001,100.269997,100.989998,130898700,85.845093
2009-08-11 00:00:00,100.540001,100.610001,99.459999,99.730003,157301000,84.774048
2009-08-12 00:00:00,99.559998,101.559998,99.510002,100.800003,219052400,85.683594
2009-08-13 00:00:00,101.260002,101.610001,100.260002,101.57,176449500,86.338127
2009-08-14 00:00:00,101.519997,101.599998,99.699997,100.790001,199616100,85.67511
2009-08-17 00:00:00,98.849998,98.949997,98.110001,98.309998,237667500,83.567009
2009-08-18 00:00:00,98.529999,99.440002,98.349998,99.089996,173461500,84.230026
2009-08-19 00:00:00,98.309998,100.300003,98.209999,99.959999,192812800,84.969574
2009-08-20 00:00:00,100.089996,101.220001,99.870003,100.989998,174131300,85.845093
2009-08-21 00:00:00,101.82,103.129997,101.620003,102.970001,224605000,87.528183
2009-08-24 00:00:00,103.389999,103.949997,102.589996,102.959999,191279000,87.519676
2009-08-25 00:00:00,103.370003,104.260002,102.940002,103.160004,215310600,87.689697
2009-08-26 00:00:00,102.839996,103.639999,102.489998,103.169998,194620700,87.698181
2009-08-27 00:00:00,103.110001,103.720001,101.940002,103.400002,196230100,87.893684
2009-08-28 00:00:00,104.230003,104.349998,102.669998,103.379997,147024400,87.876686
2009-08-31 00:00:00,102.370003,102.580002,101.790001,102.459999,176051600,87.094673
2009-09-01 00:00:00,101.949997,103.239998,99.989998,100.199997,321276800,85.173569
2009-09-02 00:00:00,99.779999,100.440002,99.57,99.82,171805000,84.850563
2009-09-03 00:00:00,100.400002,100.769997,99.589996,100.650002,143572300,85.556084
2009-09-04 00:00:00,100.849998,102.089996,100.550003,102.059998,142687900,86.754654
2009-09-08 00:00:00,103,103.050003,102.389999,102.940002,132909100,87.50267
2009-09-09 00:00:00,103.120003,104.080002,102.800003,103.730003,154612500,88.174217
2009-09-10 00:00:00,103.800003,104.860001,103.220001,104.790001,162902400,89.075249
2009-09-11 00:00:00,104.989998,105.300003,104.279999,104.769997,152360100,89.058228
2009-09-14 00:00:00,103.879997,105.459999,103.150002,105.279999,149593800,89.491753
2009-09-15 00:00:00,105.449997,106.110001,104.760002,105.720001,196795900,89.865784
2009-09-16 00:00:00,106.099998,107.339996,105.730003,107.32,206406300,91.225845
2009-09-17 00:00:00,107.169998,108.059998,106.57,107.160004,229170900,91.089828
2009-09-18 00:00:00,107.150002,107.160004,106.360001,106.720001,153799100,91.147903
2009-09-21 00:00:00,105.889999,107,105.660004,106.449997,151892000,90.917313
2009-09-22 00:00:00,107.080002,107.370003,106.599998,107.07,143126700,91.446815
2009-09-23 00:00:00,107.32,108.029999,105.989998,106.18,225947400,90.686707
2009-09-24 00:00:00,106.410004,106.639999,104.550003,105.010002,228636800,89.687431
2009-09-25 00:00:00,104.779999,105.360001,104.089996,104.449997,204059000,89.209137
2009-09-28 00:00:00,104.849998,106.550003,104.830002,106.32,118285800,90.80629
2009-09-29 00:00:00,106.510002,107.019997,105.779999,106,133733900,90.532944
2009-09-30 00:00:00,106.360001,106.459999,104.620003,105.589996,254383000,90.1828
2009-10-01 00:00:00,103,105.730003,102.949997,102.970001,281840600,87.945099
2009-10-02 00:00:00,102.019997,103.099998,101.989998,102.489998,224748800,87.535149
2009-10-05 00:00:00,102.900002,104.32,102.599998,104.019997,149875000,88.841858
2009-10-06 00:00:00,104.769997,106.110001,104.709999,105.510002,202491100,90.114456
2009-10-07 00:00:00,105.269997,105.910004,105.07,105.800003,159200300,90.362167
2009-10-08 00:00:00,106.550003,107.169998,105.849998,106.610001,183305800,91.053955
2009-10-09 00:00:00,106.639999,107.260002,106.360001,107.260002,135008300,91.609116
2009-10-12 00:00:00,107.760002,108.089996,107.279999,107.68,118031000,91.967827
2009-10-13 00:00:00,107.389999,107.709999,106.760002,107.459999,157692700,91.779938
2009-10-14 00:00:00,108.720001,109.419998,107.419998,109.309998,191421600,93.359993
2009-10-15 00:00:00,108.779999,109.709999,108.730003,109.709999,173873600,93.701607
2009-10-16 00:00:00,108.800003,109.269997,108.230003,108.889999,192069400,93.001266
2009-10-19 00:00:00,109.07,110.129997,108.730003,109.790001,159530400,93.769951
2009-10-20 00:00:00,109.949997,109.989998,108.68,109.209999,180921100,93.274574
2009-10-21 00:00:00,109.040001,110.309998,108.150002,108.230003,225379300,92.437569
2009-10-22 00:00:00,108.190002,109.68,107.5,109.330002,238444000,93.377083
2009-10-23 00:00:00,109.690002,109.760002,107.629997,108.080002,240033200,92.309456
2009-10-26 00:00:00,108.199997,109.309998,106.610001,106.910004,242028200,91.310188
2009-10-27 00:00:00,107.029999,107.389999,106.160004,106.419998,253266300,90.891655
2009-10-28 00:00:00,106.150002,106.480003,104.349998,104.410004,248821400,89.174957
2009-10-29 00:00:00,105.190002,106.860001,104.940002,106.650002,198110600,91.088112
2009-10-30 00:00:00,106.300003,106.620003,103.440002,103.559998,325608100,88.44899
2009-11-02 00:00:00,104.129997,105.410004,103.080002,104.32,254222900,89.098106
2009-11-03 00:00:00,103.739998,104.800003,103.540001,104.650002,228362600,89.379959
2009-11-04 00:00:00,105.510002,106.330002,104.650002,104.919998,247996700,89.610542
2009-11-05 00:00:00,105.660004,106.879997,105.440002,106.849998,180015300,91.258911
2009-11-06 00:00:00,106.260002,107.400002,106.050003,107.129997,170954100,91.498085
2009-11-09 00:00:00,107.949997,109.629997,107.870003,109.57,159495700,93.582054
2009-11-10 00:00:00,109.309998,109.93,108.970001,109.589996,171899800,93.599144
2009-11-11 00:00:00,110.309998,110.82,109.620003,110.150002,169466200,94.077423
2009-11-12 00:00:00,110,110.57,108.75,109.029999,157144500,93.120834
2009-11-13 00:00:00,109.309998,110.089996,108.75,109.620003,150963000,93.624748
2009-11-16 00:00:00,110.379997,111.690002,110.32,111.209999,210922200,94.982742
2009-11-17 00:00:00,110.919998,111.389999,110.5,111.339996,147134100,95.093788
2009-11-18 00:00:00,111.260002,111.43,110.57,111.269997,156486800,95.033974
2009-11-19 00:00:00,110.510002,111.309998,109.129997,109.82,208734600,93.79557
2009-11-20 00:00:00,109.25,109.760002,109.010002,109.43,134196000,93.462479
2009-11-23 00:00:00,110.720001,111.739998,110.599998,110.82,148010200,94.649666
2009-11-24 00:00:00,111,111.199997,110.010002,110.989998,138420100,94.794853
2009-11-25 00:00:00,111.169998,111.5,110.82,111.379997,109564800,95.127945
2009-11-27 00:00:00,108.400002,110.32,108.290001,109.57,126001800,93.582054
2009-11-30 00:00:00,109.480003,110.199997,108.120003,109.940002,160874800,93.898087
2009-12-01 00:00:00,110.919998,111.660004,110.730003,111.300003,159613700,95.059631
2009-12-02 00:00:00,111.279999,112.010002,110.919998,111.25,132315100,95.016891
2009-12-03 00:00:00,111.550003,112.18,110.290001,110.379997,167324900,94.273842
2009-12-04 00:00:00,111.839996,112.379997,110.040001,111.010002,274907800,94.811943
2009-12-07 00:00:00,110.910004,111.529999,110.489998,110.839996,127973800,94.66674
2009-12-08 00:00:00,110.040001,110.769997,109.269997,109.610001,169863700,93.616219
2009-12-09 00:00:00,109.580002,110.18,109.019997,110.019997,155063400,93.966385
2009-12-10 00:00:00,110.699997,111.120003,110.449997,110.639999,138014600,94.495918
2009-12-11 00:00:00,111.110001,111.360001,110.610001,111.110001,124854000,94.897339
2009-12-14 00:00:00,111.870003,112,111.129997,111.870003,107141500,95.546448
2009-12-15 00:00:00,111.459999,111.919998,111,111.349998,120408800,95.102303
2009-12-16 00:00:00,111.800003,112.129997,111.269997,111.519997,155358200,95.24749
2009-12-17 00:00:00,110.720001,110.93,110.080002,110.18,183390100,94.10305
2009-12-18 00:00:00,110.199997,110.300003,109.279999,110.209999,174591200,94.635422
2009-12-21 00:00:00,110.760002,111.699997,110.760002,111.330002,118039600,95.597153
2009-12-22 00:00:00,111.57,111.970001,111.43,111.730003,91707500,95.94062
2009-12-23 00:00:00,112,112.110001,111.5,111.949997,111783100,96.129532
2009-12-24 00:00:00,112.190002,112.599998,112,112.480003,39677500,96.584633
2009-12-28 00:00:00,112.900002,112.989998,112.32,112.720001,87508500,96.790718
2009-12-29 00:00:00,113.010002,113.029999,112.550003,112.559998,80572500,96.653313
2009-12-30 00:00:00,112.230003,112.650002,112.169998,112.519997,73138400,96.618958
2009-12-31 00:00:00,112.769997,112.800003,111.389999,111.440002,90637900,95.69162
2010-01-04 00:00:00,112.370003,113.389999,111.510002,113.330002,118944600,97.314507
2010-01-05 00:00:00,113.260002,113.68,112.849998,113.629997,111579900,97.572105
2010-01-06 00:00:00,113.519997,113.989998,113.43,113.709999,116074400,97.640839
2010-01-07 00:00:00,113.5,114.330002,113.18,114.190002,131091100,98.052979
2010-01-08 00:00:00,113.889999,114.620003,113.660004,114.57,126402800,98.379288
2010-01-11 00:00:00,115.080002,115.129997,114.239998,114.730003,106375700,98.516655
2010-01-12 00:00:00,113.970001,114.209999,113.220001,113.660004,163333500,97.59787
2010-01-13 00:00:00,113.949997,114.940002,113.370003,114.620003,161822000,98.422211
2010-01-14 00:00:00,114.489998,115.139999,114.419998,114.93,115718800,98.688408
2010-01-15 00:00:00,114.730003,114.839996,113.199997,113.639999,212283100,97.580719
2010-01-19 00:00:00,113.620003,115.129997,113.589996,115.059998,139172700,98.800041
2010-01-20 00:00:00,114.279999,114.449997,112.980003,113.889999,216490200,97.795349
2010-01-21 00:00:00,113.919998,114.269997,111.559998,111.699997,344859600,95.914864
2010-01-22 00:00:00,111.199997,111.739998,109.089996,109.209999,345942400,93.776756
2010-01-25 00:00:00,110.209999,110.410004,109.410004,109.769997,186937500,94.257591
2010-01-26 00:00:00,109.339996,110.470001,109.040001,109.309998,211168800,93.86261
2010-01-27 00:00:00,109.169998,110.080002,108.330002,109.830002,271863600,94.309151
2010-01-28 00:00:00,110.190002,110.25,107.910004,108.57,316104000,93.227196
2010-01-29 00:00:00,109.040001,109.800003,107.220001,107.389999,310677600,92.213936
2010-02-01 00:00:00,108.150002,109.07,107.5,109.059998,187865000,93.647949
2010-02-02 00:00:00,109.260002,110.589996,108.879997,110.379997,216327900,94.781395
2010-02-03 00:00:00,109.879997,110.480003,109.510002,109.830002,172730700,94.309151
2010-02-04 00:00:00,108.980003,109.029999,106.419998,106.440002,356715700,91.398193
2010-02-05 00:00:00,106.559998,106.879997,104.580002,106.660004,493585800,91.587112
2010-02-08 00:00:00,106.739998,107.330002,105.809998,105.889999,224166900,90.925919
2010-02-09 00:00:00,107.129997,108.150002,106.269997,107.220001,337820500,92.067955
2010-02-10 00:00:00,107.050003,107.599998,106.110001,107.010002,240511500,91.887665
2010-02-11 00:00:00,106.870003,108.25,106.25,108.129997,223591600,92.849365
2010-02-12 00:00:00,106.989998,108.099998,106.510002,108.040001,304622100,92.772079
2010-02-16 00:00:00,108.860001,109.849998,107.82,109.739998,159317500,94.231842
2010-02-17 00:00:00,110.269997,110.410004,109.739998,110.260002,168845100,94.678345
2010-02-18 00:00:00,110.080002,111.139999,110.040001,110.910004,193708600,95.236542
2010-02-19 00:00:00,110.620003,111.57,110.360001,111.139999,222684900,95.434006
2010-02-22 00:00:00,111.550003,111.580002,110.830002,111.160004,132346900,95.451172
2010-02-23 00:00:00,110.860001,111.199997,109.519997,109.809998,207497000,94.291946
2010-02-24 00:00:00,110.139999,111,109.860001,110.82,176350700,95.159241
2010-02-25 00:00:00,109.239998,110.75,108.940002,110.669998,259634700,95.030426
2010-02-26 00:00:00,110.769997,111.120003,110.110001,110.739998,173589300,95.090508
2010-03-01 00:00:00,111.199997,112,111.169998,111.889999,147709700,96.077995
2010-03-02 00:00:00,112.370003,112.739998,112,112.199997,160992400,96.344208
2010-03-03 00:00:00,112.489998,112.970001,112.019997,112.300003,150785000,96.430069
2010-03-04 00:00:00,112.449997,112.800003,112.029999,112.639999,135770400,96.722015
2010-03-05 00:00:00,113.370003,114.339996,113.099998,114.25,176118800,98.104492
2010-03-08 00:00:00,114.260002,114.519997,114.07,114.269997,114631200,98.121658
2010-03-09 00:00:00,113.93,114.989998,113.870003,114.459999,154556700,98.284828
2010-03-10 00:00:00,114.510002,115.279999,114.410004,114.970001,186088800,98.72274
2010-03-11 00:00:00,114.699997,115.480003,114.349998,115.449997,160791100,99.134918
2010-03-12 00:00:00,115.949997,115.970001,115.139999,115.459999,162074800,99.143517
2010-03-15 00:00:00,115.260002,115.57,114.599998,115.489998,146816800,99.169266
2010-03-16 00:00:00,115.809998,116.519997,115.489998,116.410004,168673000,99.959259
2010-03-17 00:00:00,116.760002,117.480003,116.419998,117.099998,177468100,100.551735
2010-03-18 00:00:00,117.110001,117.269997,116.57,117.040001,196509100,100.500244
2010-03-19 00:00:00,115.970001,117.290001,115.519997,115.970001,226641100,99.991516
2010-03-22 00:00:00,115.309998,116.800003,115.239998,116.589996,184477800,100.526085
2010-03-23 00:00:00,116.760002,117.510002,116.379997,117.410004,182941600,101.233139
2010-03-24 00:00:00,116.970001,117.43,115.580002,116.839996,196072600,100.741638
2010-03-25 00:00:00,117.629997,118.169998,116.510002,116.650002,223396300,100.577827
2010-03-26 00:00:00,116.870003,117.419998,116.120003,116.580002,205808500,100.517456
2010-03-29 00:00:00,117.169998,117.529999,116.690002,117.32,134513500,101.155525
2010-03-30 00:00:00,117.459999,117.830002,116.910004,117.400002,145772500,101.224487
2010-03-31 00:00:00,116.949997,117.519997,116.610001,117,161078700,100.879593
2010-04-01 00:00:00,117.800003,118.25,117.099998,117.800003,161215200,101.569405
2010-04-05 00:00:00,118.25,118.839996,117.919998,118.760002,105847600,102.397102
2010-04-06 00:00:00,118.419998,119.25,118.290001,119.040001,110384200,102.638527
2010-04-07 00:00:00,118.800003,119.360001,117.809998,118.360001,184576300,102.052216
2010-04-08 00:00:00,117.949997,118.970001,117.599998,118.769997,158704000,102.405739
2010-04-09 00:00:00,119.019997,119.599998,118.800003,119.550003,133006500,103.078262
2010-04-12 00:00:00,119.699997,120.050003,119.559998,119.739998,110279000,103.242096
2010-04-13 00:00:00,119.620003,120.040001,119,119.830002,125043600,103.319687
2010-04-14 00:00:00,120.269997,121.190002,120.080002,121.190002,161609000,104.492325
2010-04-15 00:00:00,120.989998,121.57,120.949997,121.290001,144615300,104.578529
2010-04-16 00:00:00,120.860001,121.290001,118.75,119.360001,366786700,102.914444
2010-04-19 00:00:00,119.010002,119.93,118.470001,119.809998,217947800,103.302429
2010-04-20 00:00:00,120.559998,120.980003,119.870003,120.879997,157708000,104.225014
2010-04-21 00:00:00,120.949997,121.230003,119.989998,120.660004,192910100,104.035324
2010-04-22 00:00:00,119.809998,121.169998,119.120003,121.019997,115360300,104.345718
2010-04-23 00:00:00,120.940002,121.860001,120.629997,121.809998,177335500,105.026878
2010-04-26 00:00:00,121.849998,122.120003,121.230003,121.349998,143457300,104.630264
2010-04-27 00:00:00,120.650002,121.339996,118.25,118.480003,355853300,102.155708
2010-04-28 00:00:00,119.050003,119.68,118.269997,119.379997,300674100,102.931679
2010-04-29 00:00:00,120.099998,121.110001,120.07,120.860001,193775000,104.207764
2010-04-30 00:00:00,120.879997,121.010002,118.779999,118.809998,270000900,102.440224
2010-05-03 00:00:00,119.379997,120.68,119.199997,120.349998,182747900,103.768036
2010-05-04 00:00:00,119.010002,119.029999,116.919998,117.519997,360353400,101.327934
2010-05-05 00:00:00,116.559998,117.800003,115.970001,116.82,328973200,100.724396
2010-05-06 00:00:00,116.260002,117,105,112.940002,647356600,97.379005
2010-05-07 00:00:00,112.639999,113.769997,109.410004,111.260002,637558800,95.930473
2010-05-10 00:00:00,115.809998,116.650002,114.910004,116.160004,396159600,100.155327
2010-05-11 00:00:00,115.07,117.360001,114.910004,115.830002,317849800,99.870804
2010-05-12 00:00:00,116.290001,117.620003,116.089996,117.449997,235607100,101.267616
2010-05-13 00:00:00,117.129997,117.68,115.889999,115.989998,234452500,100.008759
2010-05-14 00:00:00,115.120003,115.330002,112.870003,113.889999,345601400,98.198097
2010-05-17 00:00:00,114.199997,114.519997,111.769997,113.949997,325739800,98.249832
2010-05-18 00:00:00,114.879997,115.220001,112.029999,112.400002,360556800,96.913422
2010-05-19 00:00:00,111.769997,112.769997,110.360001,111.760002,394742700,96.36158
2010-05-20 00:00:00,109.379997,109.889999,107.470001,107.540001,530418300,92.723
2010-05-21 00:00:00,105.910004,109.379997,105.360001,109.110001,500909400,94.076683
2010-05-24 00:00:00,108.519997,109.389999,107.610001,107.709999,269823000,92.869591
2010-05-25 00:00:00,105.110001,107.870003,104.379997,107.82,396505200,92.964432
2010-05-26 00:00:00,108.480003,109.470001,106.849998,107.169998,349719300,92.403999
2010-05-27 00:00:00,109.190002,110.800003,108.779999,110.760002,300870500,95.499352
2010-05-28 00:00:00,110.639999,110.720001,108.849998,109.370003,297933500,94.300865
2010-06-01 00:00:00,108.349998,109.949997,107.370003,107.529999,277909400,92.714394
2010-06-02 00:00:00,108.080002,110.339996,107.510002,110.330002,240243700,95.128593
2010-06-03 00:00:00,110.650002,111.059998,109.580002,110.709999,226618300,95.456253
2010-06-04 00:00:00,108.610001,109.330002,106.459999,106.82,398475600,92.102196
2010-06-07 00:00:00,107.199997,107.610001,105.410004,105.489998,264609100,90.955437
2010-06-08 00:00:00,105.57,106.830002,104.650002,106.620003,357774300,91.929779
2010-06-09 00:00:00,107.239998,108.279999,105.599998,106.050003,268023300,91.438301
2010-06-10 00:00:00,107.860001,109.279999,106.040001,109.150002,317890600,94.11116
2010-06-11 00:00:00,108.190002,109.75,108.120003,109.68,214128200,94.568169
2010-06-14 00:00:00,110.519997,111.120003,109.400002,109.510002,207196100,94.421593
2010-06-15 00:00:00,110.279999,112.099998,110.089996,112,238268700,96.568504
2010-06-16 00:00:00,111.419998,112.419998,111.199997,111.959999,216374000,96.534004
2010-06-17 00:00:00,112.279999,112.330002,111.050003,112.139999,263185800,96.689194
2010-06-18 00:00:00,111.830002,112.129997,111.370003,111.730003,174006600,96.794044
2010-06-21 00:00:00,113.120003,113.199997,110.790001,111.410004,213140700,96.516808
2010-06-22 00:00:00,111.410004,111.900002,109.410004,109.57,239355400,94.922806
2010-06-23 00:00:00,109.639999,110.029999,108.480003,109.230003,254639900,94.628265
2010-06-24 00:00:00,108.690002,108.830002,107.139999,107.419998,268523600,93.060188
2010-06-25 00:00:00,107.739998,108.419998,106.769997,107.870003,238726500,93.450035
2010-06-28 00:00:00,108.029999,108.32,107.139999,107.529999,169218600,93.155518
2010-06-29 00:00:00,106.019997,107.510002,103.550003,104.209999,373649500,90.279327
2010-06-30 00:00:00,103.919998,104.879997,102.879997,103.220001,284101700,89.421654
2010-07-01 00:00:00,103.150002,103.489998,101.129997,102.760002,382924800,89.02314
2010-07-02 00:00:00,103.110001,103.419998,101.620003,102.199997,233385200,88.537994
2010-07-06 00:00:00,103.639999,104.370003,101.879997,102.870003,256935300,89.118446
2010-07-07 00:00:00,103.129997,106.239998,103.019997,106.110001,253769400,91.925316
2010-07-08 00:00:00,107,107.279999,105.910004,107.160004,210842100,92.834961
2010-07-09 00:00:00,107.129997,107.970001,106.93,107.959999,144999900,93.528008
2010-07-12 00:00:00,107.599998,108.239998,107.150002,108.029999,131283600,93.588646
2010-07-13 00:00:00,109.150002,110.089996,108.93,109.660004,213025900,95.000755
2010-07-14 00:00:00,109.309998,110.080002,108.860001,109.650002,184426800,94.992096
2010-07-15 00:00:00,109.610001,110.059998,108.169998,109.68,232337900,95.018082
2010-07-16 00:00:00,109.089996,109.209999,106.449997,106.660004,282693400,92.401802
2010-07-19 00:00:00,107.050003,107.629997,106.220001,107.290001,186709000,92.947594
2010-07-20 00:00:00,105.870003,108.559998,105.82,108.480003,258162400,93.978493
2010-07-21 00:00:00,109.040001,109.07,106.629997,107.07,264527000,92.756996
2010-07-22 00:00:00,108.339996,109.940002,108.330002,109.459999,274781300,94.827469
2010-07-23 00:00:00,109.239998,110.57,108.93,110.410004,222020800,95.650505
2010-07-26 00:00:00,110.599998,111.669998,110.290001,111.559998,184445700,96.646774
2010-07-27 00:00:00,112.169998,112.290001,111.110001,111.550003,204855600,96.638123
